
8,Enchantment,1 Action,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

2,Evocation,10 Minutes,,No,No,"                                 Cleric

                                                            ",Players Handbook

0,Transmutation,1 Action,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

7,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Players Handbook

9,Abjuration,1 Action,,No,No,"                                 Wizard

                                                            ",Players Handbook

0,Conjuration,1 Action,,No,No,"                                 Druid

                                                            ",Players Handbook

6,Illusion,1 Action,,No,No,"                                 Bard

                                                                Wizard

                                                            ",Players Handbook

7,Illusion,1 Action,,No,Yes,"                                 Bard

                                                                Wizard

                                                            ",Players Handbook

3,Abjuration,1 Action,,No,Yes,"                                 Cleric

                                                                Druid

                                                                Ranger

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

1,Abjuration,1 Action,,No,Yes,"                                 Cleric

                                                                Paladin

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

2,Abjuration,1 Action,,No,No,"                                 Cleric

                                                                Druid

                                                                Paladin

                                                                Ranger

                                                            ",Players Handbook

1,Transmutation,1 Action,,Yes,No,"                                 Cleric

                                                                Druid

                                                                Paladin

                                                            ",Players Handbook

5,Necromancy,1 Hour,,No,No,"                                 Bard

                                                                Cleric

                                                                Paladin

                                                            ",Players Handbook

5,Divination,1 Action,,Yes,No,"                                 Wizard

                                                            ",Players Handbook

2,Necromancy,1 Action,,No,Yes,"                                 Warlock

                                                                Wizard

                                                            ",Players Handbook

0,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Players Handbook

1,Necromancy,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Players Handbook

7,Transmutation,1 Minute,,No,No,"                                 Bard

                                                                Cleric

                                                                Druid

                                                            ",Players Handbook

5,Transmutation,1 Hour,,No,No,"                                 Druid

                                                            ",Players Handbook

3,Abjuration,1 Action,,No,No,"                                 Cleric

                                                                Paladin

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

0,Abjuration,1 Action,,No,Yes,"                                 Cleric

                                                                Druid

                                                            ",Players Handbook

7,Necromancy,1 Hour,,No,No,"                                 Bard

                                                                Cleric

                                                            ",Players Handbook

7,Transmutation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

3,Necromancy,1 Action,,No,No,"                                 Cleric

                                                                Paladin

                                                            ",Players Handbook

2,Transmutation,1 Action,,No,No,"                                 Wizard

                                                            ",Players Handbook

0,Evocation,1 Action,,No,No,"                                 Cleric

                                                            ",Players Handbook

1,Abjuration,1 Bonus Action,,No,No,"                                 Cleric

                                                            ",Players Handbook

2,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Players Handbook

5,Divination,10 Minutes,,No,Yes,"                                 Bard

                                                                Cleric

                                                                Druid

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

1,Evocation,1 Bonus Action,,No,Yes,"                                 Paladin

                                                            ",Players Handbook

2,Divination,1 Action,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

5,Illusion,1 Action,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

3,Evocation,1 Action,,No,No,"                                 Bard

                                                                Cleric

                                                                Wizard

                                                            ",Players Handbook

7,Transmutation,1 Action,,No,No,"                                 Wizard

                                                            ",Players Handbook

9,Transmutation,1 Action,,No,Yes,"                                 Druid

                                                                Wizard

                                                            ",Players Handbook

2,Evocation,1 Action,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

1,Abjuration,Special,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Players Handbook

1,Abjuration,1 Bonus Action,,No,Yes,"                                 Cleric

                                                                Paladin

                                                            ",Players Handbook

0,Transmutation,1 Bonus Action,,No,No,"                                 Druid

                                                            ",Players Handbook

0,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Players Handbook

2,Illusion,1 Action,,Yes,Yes,"                                 Bard

                                                                Cleric

                                                                Ranger

                                                            ",Players Handbook

1,Illusion,1 Action,,No,Yes,"                                 Bard

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

7,Illusion,12 Hours,,No,No,"                                 Wizard

                                                            ",Players Handbook

1,Enchantment,1 Action,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

3,Conjuration,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

3,Transmutation,1 Action,,No,Yes,"                                 Sorcerer

                                                                Wizard

                                                            ",Players Handbook

0,Necromancy,1 Action,,No,No,"                                 Cleric

                                                            ",Players Handbook

1,Divination,1 Action,,Yes,No,"                                 Bard

                                                                Druid

                                                                Ranger

                                                            ",Players Handbook

3,Necromancy,1 Action,,No,No,"                                 Bard

                                                                Cleric

                                                            ",Players Handbook

3,Transmutation,1 Action,,No,No,"                                 Bard

                                                                Druid

                                                                Ranger

                                                            ",Players Handbook

2,Transmutation,1 Action,,No,Yes,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

2,Transmutation,1 Action,,No,Yes,"                                 Druid

                                                                Ranger

                                                            ",Players Handbook

3,Conjuration,1 Action,,No,Yes,"                                 Cleric

                                                            ",Players Handbook

2,Evocation,1 Bonus Action,,No,No,"                                 Cleric

                                                            ",Players Handbook

4,Evocation,1 Bonus Action,,No,Yes,"                                 Paladin

                                                            ",Players Handbook

3,Conjuration,1 Action,,No,Yes,"                                 Bard

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

4,Transmutation,1 Action,,No,No,"                                 Cleric

                                                                Druid

                                                                Wizard

                                                            ",Players Handbook

4,Abjuration,1 Action,,No,Yes,"                                 Druid

                                                                Ranger

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

9,Conjuration,1 Action,,No,Yes,"                                 Druid

                                                            ",Players Handbook

2,Enchantment,1 Action,,No,Yes,"                                 Bard

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

6,Evocation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

8,Evocation,1 Action,,No,No,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

5,Transmutation,1 Bonus Action,,No,Yes,"                                 Ranger

                                                            ",Players Handbook

7,Abjuration,1 Minute,,No,No,"                                 Bard

                                                                Cleric

                                                                Wizard

                                                            ",Players Handbook

1,Enchantment,1 Action,,No,Yes,"                                 Bard

                                                                Wizard

                                                            ",Players Handbook

5,Transmutation,1 Action,,No,Yes,"                                 Sorcerer

                                                                Wizard

                                                            ",Players Handbook

8,Evocation,1 Action,,No,No,"                                 Wizard

                                                            ",Players Handbook

7,Conjuration,1 Action,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

5,Conjuration,1 Minute,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

1,Conjuration,1 Action,,Yes,No,"                                 Wizard

                                                            ",Players Handbook

0,Transmutation,1 Action,,No,No,"                                 Cleric

                                                            ",Players Handbook

0,Transmutation,1 Action,,No,No,"                                 Druid

                                                            ",Players Handbook

1,Evocation,1 Bonus Action,,No,Yes,"                                 Paladin

                                                            ",Players Handbook

1,Evocation,1 Action,,No,No,"                                 Bard

                                                                Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

9,Transmutation,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Players Handbook

3,Divination,1 Action,,No,No,"                                 Bard

                                                                Cleric

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

6,Conjuration,1 Action,,No,No,"                                 Druid

                                                            ",Players Handbook

5,Conjuration,1 Action,,No,Yes,"                                 Druid

                                                                Ranger

                                                            ",Players Handbook

9,Transmutation,1 Action,,No,Yes,"                                 Bard

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

9,Necromancy,1 Hour,,No,No,"                                 Cleric

                                                                Druid

                                                            ",Players Handbook

6,Divination,1 Action,,No,No,"                                 Bard

                                                                Cleric

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

0,Divination,1 Action,,No,Yes,"                                 Bard

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

8,Conjuration,1 Minute,,No,Yes,"                                 Druid

                                                            ",Players Handbook

1,Conjuration,1 Action,,Yes,No,"                                 Bard

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

3,Necromancy,1 Action,,No,Yes,"                                 Warlock

                                                                Wizard

                                                            ",Players Handbook

4,Evocation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

5,Evocation,1 Action,,No,Yes,"                                 Wizard

                                                            ",Players Handbook

6,Evocation,1 Action,,No,Yes,"                                 Wizard

                                                            ",Players Handbook

5,Evocation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

6,Conjuration,1 Action,,No,Yes,"                                 Druid

                                                            ",Players Handbook

2,Abjuration,1 Action,,No,No,"                                 Cleric

                                                            ",Players Handbook

3,Transmutation,1 Action,,Yes,No,"                                 Druid

                                                                Ranger

                                                                Sorcerer

                                                                Wizard

                                                            ",Players Handbook

3,Transmutation,1 Action,,Yes,No,"                                 Cleric

                                                                Druid

                                                                Ranger

                                                                Sorcerer

                                                            ",Players Handbook

2,Conjuration,1 Action,,No,Yes,"                                 Sorcerer

                                                                Wizard

                                                            ",Players Handbook

9,Illusion,1 Action,,No,Yes,"                                 Wizard

                                                            ",Players Handbook

6,Transmutation,1 Minute,,No,No,"                                 Druid

                                                            ",Players Handbook

3,Evocation,1 Action,,No,Yes,"                                 Druid

                                                                Ranger

                                                            ",Players Handbook

9,Conjuration,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Players Handbook

1,Evocation,1 Action,,No,Yes,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Players Handbook

6,Conjuration,1 Action,,No,No,"                                 Cleric

                                                            ",Players Handbook

1,Evocation,1 Bonus Action,,No,Yes,"                                 Paladin

                                                            ",Players Handbook

2,Enchantment,1 Action,,No,No,"                                 Bard

                                                                Cleric

                                                                Paladin

                                                            ",Players Handbook

9,Evocation,1 Action,,No,No,"                                 Bard

                                                            ",Players Handbook

0,Enchantment,1 Action,,No,No,"                                 Bard

                                                            ",Players Handbook

8,Conjuration,1 Action,,No,No, ,Players Handbook

0,Evocation,1 Action,,No,No,"                                 Bard

                                                                Druid

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Elemental Evil

1,Evocation,1 Action,,No,No,"                                 Bard

                                                                Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

2,Transmutation,1 Action,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

2,Transmutation,1 Action,,Yes,Yes,"                                 Bard

                                                                Druid

                                                                Wizard

                                                            ",Elemental Evil

2,Evocation,1 Action,,No,Yes,"                                 Bard

                                                                Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

0,Conjuration,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Elemental Evil

0,Transmutation,1 Action,,No,No,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

0,Evocation,1 Action,,No,No,"                                 Druid

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Elemental Evil

0,Transmutation,1 Action,,No,No,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

0,Transmutation,1 Bonus Action,,No,No,"                                 Druid

                                                                Warlock

                                                            ",Elemental Evil

0,Transmutation,1 Action,,No,No,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

0,Transmutation,1 Action,,No,No,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

1,Abjuration,Special,,No,No,"                                 Druid

                                                                Ranger

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

1,Divination,1 Action,,No,Yes,"                                 Druid

                                                                Ranger

                                                            ",Elemental Evil

1,Conjuration,1 Action,,No,No,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

2,Conjuration,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

2,Transmutation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Elemental Evil

3,Transmutation,1 Action,,No,No,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

3,Transmutation,1 Action,,No,Yes,"                                 Druid

                                                                Ranger

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

3,Conjuration,1 Action,,No,No,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

3,Evocation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

4,Transmutation,1 Action,,No,Yes,"                                 Druid

                                                                Warlock

                                                                Wizard

                                                            ",Elemental Evil

4,Conjuration,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

5,Transmutation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

5,Evocation,1 Action,,No,Yes,"                                 Druid

                                                            ",Elemental Evil

5,Transmutation,1 Action,,No,No,"                                 Druid

                                                                Wizard

                                                            ",Elemental Evil

6,Transmutation,1 Action,,No,No,"                                 Druid

                                                            ",Elemental Evil

6,Transmutation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Elemental Evil

6,Transmutation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Elemental Evil

6,Transmutation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Elemental Evil

6,Transmutation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Elemental Evil

6,Abjuration,1 Action,,No,Yes,"                                 Druid

                                                            ",Elemental Evil

7,Evocation,1 Action,,No,Yes,"                                 Druid

                                                                Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

1,Transmutation,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

2,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

2,Transmutation,1 Action,,No,Yes,"                                 Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

2,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

3,Evocation,1 Action,,No,Yes,"                                 Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

4,Evocation,1 Action,,No,Yes,"                                 Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

4,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

5,Evocation,1 Action,,No,Yes,"                                 Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

8,Necromancy,1 Action,,No,No,"                                 Sorcerer

                                                                Wizard

                                                            ",Elemental Evil

3,Evocation,1 Action,,No,Yes,"                                 Wizard

                                                            ",Elemental Evil

0,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Sword Coast adv. guide

0,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Sword Coast adv. guide

0,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Sword Coast adv. guide

0,Conjuration,1 Action,,No,No,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Sword Coast adv. guide

3,Enchantment,1 Action,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Wizard

                                                            ",Xanathars Guide To Everything

1,Necromancy,1 Action,,No,Yes,"                                 Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

1,Abjuration,1 Hour,,Yes,No,"                                 Cleric

                                                                Paladin

                                                            ",Xanathars Guide To Everything

1,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                            ",Xanathars Guide To Everything

4,Enchantment,1 Action,,No,No,"                                 Bard

                                                                Druid

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

6,Transmutation,1 Hour,,No,No,"                                 Wizard

                                                            ",Xanathars Guide To Everything

7,Evocation,1 Action,,No,No,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

5,Necromancy,1 Action,,No,Yes,"                                 Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

5,Evocation,1 Action,,No,Yes,"                                 Cleric

                                                                Wizard

                                                            ",Xanathars Guide To Everything

2,Transmutation,1 Bonus Action,,No,Yes,"                                 Sorcerer

                                                                Wizard

                                                            ",Xanathars Guide To Everything

6,Abjuration,10 Minutes,,No,No,"                                 Druid

                                                            ",Xanathars Guide To Everything

3,Enchantment,1 Action,,No,Yes,"                                 Bard

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

5,Necromancy,1 Action,,No,Yes,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

5,Conjuration,1 Bonus Action,,No,Yes,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

4,Conjuration,10 Minutes,,No,No,"                                 Paladin

                                                            ",Xanathars Guide To Everything

4,Transmutation,1 Bonus Action,,No,Yes,"                                 Druid

                                                                Ranger

                                                            ",Xanathars Guide To Everything

2,Conjuration,1 Bonus Action,,No,Yes,"                                 Druid

                                                                Ranger

                                                            ",Xanathars Guide To Everything

5,Evocation,1 Bonus Action,,No,Yes,"                                 Cleric

                                                                Paladin

                                                            ",Xanathars Guide To Everything

8,Illusion,1 Action,,No,Yes,"                                 Wizard

                                                            ",Xanathars Guide To Everything

5,Conjuration,1 Minute,,No,Yes,"                                 Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

0,Conjuration,1 Action,,No,No,"                                 Druid

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

9,Abjuration,1 Action,,No,Yes,"                                 Wizard

                                                            ",Xanathars Guide To Everything

3,Necromancy,1 Action,,No,No,"                                 Cleric

                                                                Wizard

                                                            ",Xanathars Guide To Everything

8,Evocation,1 Action,,No,Yes,"                                 Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

9,Transmutation,1 Action,,No,Yes,"                                 Bard

                                                                Sorcerer

                                                                Wizard

                                                            ",Xanathars Guide To Everything

6,Illusion,1 Action,,No,Yes,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

8,Conjuration,1 Minute,,No,No,"                                 Wizard

                                                            ",Xanathars Guide To Everything

2,Divination,1 Action,,No,Yes,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

5,Necromancy,1 Action,,No,No,"                                 Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

7,Enchantment,1 Action,,No,No,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

0,Transmutation,1 Action,,No,No,"                                 Druid

                                                            ",Xanathars Guide To Everything

6,Abjuration,1 Action,,No,Yes,"                                 Druid

                                                            ",Xanathars Guide To Everything

9,Enchantment,1 Action,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

6,Conjuration,1 Action,,No,No,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

2,Illusion,1 Bonus Action,,No,Yes,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

4,Necromancy,1 Action,,No,Yes,"                                 Warlock

                                                            ",Xanathars Guide To Everything

4,Evocation,1 Action,,No,Yes,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

5,Transmutation,1 Action,,No,Yes,"                                 Bard

                                                                Sorcerer

                                                                Wizard

                                                            ",Xanathars Guide To Everything

1,Abjuration,1 Minute,,No,No,"                                 Druid

                                                                Ranger

                                                                Wizard

                                                            ",Xanathars Guide To Everything

6,Necromancy,Special,,No,No,"                                 Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

5,Conjuration,1 Action,,No,No,"                                 Ranger

                                                                Wizard

                                                            ",Xanathars Guide To Everything

4,Conjuration,1 Action,,No,Yes,"                                 Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

3,Conjuration,1 Action,,No,Yes,"                                 Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

5,Enchantment,1 Action,,No,No,"                                 Bard

                                                                Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

7,Conjuration,1 Hour,,No,No,"                                 Cleric

                                                            ",Xanathars Guide To Everything

6,Transmutation,1 Action,,No,Yes,"                                 Wizard

                                                            ",Xanathars Guide To Everything

3,Conjuration,1 Action,,No,No,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

3,Transmutation,1 Minute,,No,No,"                                 Wizard

                                                            ",Xanathars Guide To Everything

0,Necromancy,1 Action,,No,No,"                                 Cleric

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

5,Evocation,1 Action,,No,Yes,"                                 Sorcerer

                                                                Warlock

                                                                Wizard

                                                            ",Xanathars Guide To Everything

0,Evocation,1 Action,,No,No,"                                 Cleric

                                                            ",Xanathars Guide To Everything

5,Evocation,1 Action,,No,Yes,"                                 Druid

                                                                Ranger

                                                            ",Xanathars Guide To Everything

1,Transmutation,1 Bonus Action,,No,Yes,"                                 Ranger

                                                            ",Xanathars Guide To Everything

